Time [s],Packet ID,MOSI,MISO
3.668762660000000,109,0x00,0x80
3.668774680000000,109,0x00,0x80
3.668786720000000,109,0x00,0x80
3.668798760000000,109,0x00,0x80
3.668810780000000,109,0x00,0x7D
3.668822820000000,109,0x00,0x7D
3.668834860000000,109,0x00,0x7E
3.668846880000000,109,0x00,0x7A
3.668858920000000,109,0x00,0x74
3.668870940000000,109,0x00,0x68
3.668882980000000,109,0x00,0x68
3.668895020000000,109,0x00,0x6C
3.668907040000000,109,0x00,0x6D
3.668919080000000,109,0x00,0x6D
3.668931100000000,109,0x00,0x6F
3.668943140000000,109,0x00,0x71
3.668955180000000,109,0x00,0x70
3.668967220000000,109,0x00,0x69
3.668979240000000,109,0x00,0x67
3.668991280000000,109,0x00,0x68
3.669003300000000,109,0x00,0x68
3.669015340000000,109,0x00,0x6D
3.669027380000000,109,0x00,0x6B
3.669039400000000,109,0x00,0x69
3.669051440000000,109,0x00,0x65
3.669063460000000,109,0x00,0x5B
3.669075500000000,109,0x00,0x52
3.669087540000000,109,0x00,0x52
3.669099560000000,109,0x00,0x53
3.669116460000000,109,0x00,0x56
3.669128500000000,109,0x00,0x5D
3.669140520000000,109,0x00,0x64
3.669152560000000,109,0x00,0x6A
3.669164600000000,109,0x00,0x68
3.669176620000000,109,0x00,0x69
3.669188660000000,109,0x00,0x6E
3.669200680000000,109,0x00,0x72
3.669212720000000,109,0x00,0x73
3.669224760000000,109,0x00,0x77
3.669236780000000,109,0x00,0x7B
3.669248820000000,109,0x00,0x7D
3.669260840000000,109,0x00,0x7A
3.669272880000000,109,0x00,0x77
3.669284920000000,109,0x00,0x76
3.669296940000000,109,0x00,0x6F
3.669308980000000,109,0x00,0x6A
3.669321000000000,109,0x00,0x64
3.669333040000000,109,0x00,0x67
3.669345080000000,109,0x00,0x66
3.669357100000000,109,0x00,0x64
3.669369140000000,109,0x00,0x5D
3.669381160000000,109,0x00,0x60
3.669393200000000,109,0x00,0x64
3.669405220000000,109,0x00,0x71
3.669417260000000,109,0x00,0x7A
3.669429300000000,109,0x00,0x84
3.669441320000000,109,0x00,0x8E
3.669453360000000,109,0x00,0x98
3.669465380000000,109,0x00,0xA2
3.669477420000000,109,0x00,0xAE
3.669489460000000,109,0x00,0xB8
3.669501480000000,109,0x00,0xC3
3.669513520000000,109,0x00,0xCB
3.669525540000000,109,0x00,0xD3
3.669537580000000,109,0x00,0xDA
3.669549620000000,109,0x00,0xE1
3.669561660000000,109,0x00,0xD9
3.669573680000000,109,0x00,0xD3
3.669585720000000,109,0x00,0xCD
3.669597740000000,109,0x00,0xC3
3.669609780000000,109,0x00,0xBB
3.669621820000000,109,0x00,0xAD
3.669633840000000,109,0x00,0x9B
3.669645880000000,109,0x00,0x83
3.669657900000000,109,0x00,0x6A
3.669669940000000,109,0x00,0x60
3.669681980000000,109,0x00,0x58
3.669694000000000,109,0x00,0x57
3.669706040000000,109,0x00,0x5A
3.669718080000000,109,0x00,0x5D
3.669730100000000,109,0x00,0x63
3.669742140000000,109,0x00,0x64
3.669754160000000,109,0x00,0x6A
3.669766200000000,109,0x00,0x70
3.669778240000000,109,0x00,0x74
3.669790260000000,109,0x00,0x73
3.669802300000000,109,0x00,0x74
3.669814320000000,109,0x00,0x76
3.669826360000000,109,0x00,0x76
3.669838400000000,109,0x00,0x75
3.669850420000000,109,0x00,0x77
3.669862460000000,109,0x00,0x7E
3.669874500000000,109,0x00,0x81
3.669886520000000,109,0x00,0x82
3.669898560000000,109,0x00,0x80
3.669910580000000,109,0x00,0x81
3.669922620000000,109,0x00,0x83
3.669934660000000,109,0x00,0x86
3.669946680000000,109,0x00,0x8C
3.669958720000000,109,0x00,0x96
3.669970740000000,109,0x00,0x9B
3.669982780000000,109,0x00,0x9F
3.669994820000000,109,0x00,0xA1
3.670006840000000,109,0x00,0xA1
3.670018880000000,109,0x00,0xA1
3.670030920000000,109,0x00,0x9D
3.670042940000000,109,0x00,0x9B
3.670054980000000,109,0x00,0x97
3.670067020000000,109,0x00,0x93
3.670079060000000,109,0x00,0x8D
3.670091080000000,109,0x00,0x8A
3.670103120000000,109,0x00,0x87
3.670115140000000,109,0x00,0x85
3.670132060000000,109,0x00,0x83
3.670144100000000,109,0x00,0x82
3.670156140000000,109,0x00,0x82
3.670168180000000,109,0x00,0x85
3.670180200000000,109,0x00,0x85
3.670192240000000,109,0x00,0x83
3.670204260000000,109,0x00,0x7F
3.670216300000000,109,0x00,0x7C
3.670228340000000,109,0x00,0x7A
3.670240360000000,109,0x00,0x75
3.670252400000000,109,0x00,0x74
3.670264440000000,109,0x00,0x72
3.670276460000000,109,0x00,0x73
3.670288500000000,109,0x00,0x76
3.670300540000000,109,0x00,0x7B
3.670312560000000,109,0x00,0x80
3.670324600000000,109,0x00,0x86
3.670336620000000,109,0x00,0x89
3.670348660000000,109,0x00,0x8C
3.670360700000000,109,0x00,0x8D
3.670372720000000,109,0x00,0x8C
3.670384760000000,109,0x00,0x8A
3.670396800000000,109,0x00,0x8A
3.670408820000000,109,0x00,0x8C
3.670420860000000,109,0x00,0x89
3.670432880000000,109,0x00,0x89
3.670444920000000,109,0x00,0x86
3.670456960000000,109,0x00,0x82
3.670468980000000,109,0x00,0x80
3.670481020000000,109,0x00,0x7C
3.670493040000000,109,0x00,0x79
3.670505080000000,109,0x00,0x74
3.670517120000000,109,0x00,0x6F
3.670529140000000,109,0x00,0x74
3.670541180000000,109,0x00,0x76
3.670553220000000,109,0x00,0x72
3.670565240000000,109,0x00,0x68
3.670577280000000,109,0x00,0x60
3.670589320000000,109,0x00,0x5C
3.670601340000000,109,0x00,0x59
3.670613380000000,109,0x00,0x57
3.670625420000000,109,0x00,0x57
3.670637460000000,109,0x00,0x5B
3.670649480000000,109,0x00,0x5A
3.670661520000000,109,0x00,0x58
3.670673540000000,109,0x00,0x59
3.670685580000000,109,0x00,0x57
3.670697620000000,109,0x00,0x5A
3.670709640000000,109,0x00,0x5C
3.670721680000000,109,0x00,0x60
3.670733700000000,109,0x00,0x67
3.670745740000000,109,0x00,0x6B
3.670757780000000,109,0x00,0x72
3.670769800000000,109,0x00,0x7D
3.670781840000000,109,0x00,0x82
3.670793860000000,109,0x00,0x86
3.670805900000000,109,0x00,0x85
3.670817940000000,109,0x00,0x84
3.670829960000000,109,0x00,0x81
3.670842000000000,109,0x00,0x76
3.670854020000000,109,0x00,0x6E
3.670866060000000,109,0x00,0x68
3.670878100000000,109,0x00,0x65
3.670890120000000,109,0x00,0x67
3.670902160000000,109,0x00,0x64
3.670914180000000,109,0x00,0x60
3.670926220000000,109,0x00,0x61
3.670938260000000,109,0x00,0x61
3.670950280000000,109,0x00,0x62
3.670962320000000,109,0x00,0x63
3.670974360000000,109,0x00,0x61
3.670986380000000,109,0x00,0x5F
3.670998420000000,109,0x00,0x58
3.671010440000000,109,0x00,0x55
3.671022480000000,109,0x00,0x55
3.671034520000000,109,0x00,0x55
3.671046540000000,109,0x00,0x5A
3.671058580000000,109,0x00,0x65
3.671070600000000,109,0x00,0x6F
3.671082640000000,109,0x00,0x79
3.671094680000000,109,0x00,0x7C
3.671106700000000,109,0x00,0x7B
3.671118740000000,109,0x00,0x7A
3.671136340000000,109,0x00,0x79
3.671148360000000,109,0x00,0x7C
3.671160400000000,109,0x00,0x80
3.671172420000000,109,0x00,0x7F
3.671184460000000,109,0x00,0x7B
3.671196500000000,109,0x00,0x71
3.671208520000000,109,0x00,0x6F
3.671220560000000,109,0x00,0x71
3.671232580000000,109,0x00,0x75
3.671244620000000,109,0x00,0x72
3.671256640000000,109,0x00,0x72
3.671268680000000,109,0x00,0x73
3.671280720000000,109,0x00,0x6F
3.671292740000000,109,0x00,0x68
3.671304780000000,109,0x00,0x64
3.671316820000000,109,0x00,0x66
3.671328840000000,109,0x00,0x68
3.671340880000000,109,0x00,0x6F
3.671352900000000,109,0x00,0x6F
3.671364920000000,109,0x00,0x6D
3.671376960000000,109,0x00,0x66
3.671388980000000,109,0x00,0x59
3.671401020000000,109,0x00,0x50
3.671413040000000,109,0x00,0x50
3.671425080000000,109,0x00,0x50
3.671437100000000,109,0x00,0x53
3.671449140000000,109,0x00,0x5B
3.671461180000000,109,0x00,0x62
3.671473200000000,109,0x00,0x65
3.671485240000000,109,0x00,0x63
3.671497260000000,109,0x00,0x61
3.671509300000000,109,0x00,0x65
3.671521320000000,109,0x00,0x67
3.671533360000000,109,0x00,0x69
3.671545400000000,109,0x00,0x6F
3.671557420000000,109,0x00,0x76
3.671569460000000,109,0x00,0x7C
3.671581480000000,109,0x00,0x7C
3.671593520000000,109,0x00,0x7E
3.671605560000000,109,0x00,0x7F
3.671617580000000,109,0x00,0x7B
3.671629620000000,109,0x00,0x72
3.671641640000000,109,0x00,0x6D
3.671653680000000,109,0x00,0x6C
3.671665720000000,109,0x00,0x6E
3.671677740000000,109,0x00,0x66
3.671689780000000,109,0x00,0x5D
3.671701800000000,109,0x00,0x5B
3.671713840000000,109,0x00,0x5A
3.671725880000000,109,0x00,0x64
3.671737900000000,109,0x00,0x6E
3.671749940000000,109,0x00,0x7A
3.671761960000000,109,0x00,0x88
3.671774000000000,109,0x00,0x95
3.671786040000000,109,0x00,0x9E
3.671798060000000,109,0x00,0xAB
3.671810100000000,109,0x00,0xB5
3.671822140000000,109,0x00,0xBE
3.671834160000000,109,0x00,0xC8
3.671846200000000,109,0x00,0xD1
3.671858220000000,109,0x00,0xD8
3.671870260000000,109,0x00,0xDF
3.671882300000000,109,0x00,0xD7
3.671894320000000,109,0x00,0xD1
3.671906360000000,109,0x00,0xCB
3.671918380000000,109,0x00,0xC1
3.671930420000000,109,0x00,0xB8
3.671942460000000,109,0x00,0xAD
3.671954480000000,109,0x00,0x9B
3.671966520000000,109,0x00,0x85
3.671978540000000,109,0x00,0x72
3.671990580000000,109,0x00,0x66
3.672002600000000,109,0x00,0x5E
3.672014640000000,109,0x00,0x5D
3.672026680000000,109,0x00,0x60
3.672038700000000,109,0x00,0x65
3.672050740000000,109,0x00,0x6D
3.672062760000000,109,0x00,0x6F
3.672074800000000,109,0x00,0x77
3.672086820000000,109,0x00,0x83
3.672098860000000,109,0x00,0x86
3.672110880000000,109,0x00,0x88
3.672122920000000,109,0x00,0x8A
3.672134960000000,109,0x00,0x89
3.672153940000000,109,0x00,0x88
3.672165960000000,109,0x00,0x86
3.672178000000000,109,0x00,0x88
3.672190040000000,109,0x00,0x8C
3.672202060000000,109,0x00,0x8F
3.672214100000000,109,0x00,0x8E
3.672226140000000,109,0x00,0x8C
3.672238160000000,109,0x00,0x8B
3.672250200000000,109,0x00,0x8A
3.672262220000000,109,0x00,0x8B
3.672274260000000,109,0x00,0x8F
3.672286300000000,109,0x00,0x96
3.672298320000000,109,0x00,0x99
3.672310360000000,109,0x00,0x99
3.672322380000000,109,0x00,0x98
3.672334420000000,109,0x00,0x98
3.672346460000000,109,0x00,0x97
3.672358480000000,109,0x00,0x90
3.672370520000000,109,0x00,0x8E
3.672382540000000,109,0x00,0x8C
3.672394580000000,109,0x00,0x84
3.672406620000000,109,0x00,0x7F
3.672418640000000,109,0x00,0x7B
3.672430680000000,109,0x00,0x77
3.672442700000000,109,0x00,0x74
3.672454740000000,109,0x00,0x71
3.672466780000000,109,0x00,0x6E
3.672478800000000,109,0x00,0x70
3.672490840000000,109,0x00,0x73
3.672502860000000,109,0x00,0x76
3.672514900000000,109,0x00,0x72
3.672526940000000,109,0x00,0x6D
3.672538980000000,109,0x00,0x68
3.672551000000000,109,0x00,0x65
3.672563040000000,109,0x00,0x61
3.672575080000000,109,0x00,0x61
3.672587100000000,109,0x00,0x5F
3.672599140000000,109,0x00,0x5C
3.672611180000000,109,0x00,0x5F
3.672623200000000,109,0x00,0x63
3.672635240000000,109,0x00,0x6A
3.672647260000000,109,0x00,0x6E
3.672659300000000,109,0x00,0x75
3.672671340000000,109,0x00,0x7E
3.672683360000000,109,0x00,0x80
3.672695400000000,109,0x00,0x81
3.672707440000000,109,0x00,0x7F
3.672719460000000,109,0x00,0x83
3.672731500000000,109,0x00,0x87
3.672743540000000,109,0x00,0x8A
3.672755560000000,109,0x00,0x8B
3.672767600000000,109,0x00,0x8C
3.672779640000000,109,0x00,0x8E
3.672791680000000,109,0x00,0x8D
3.672803720000000,109,0x00,0x8B
3.672815740000000,109,0x00,0x89
3.672827780000000,109,0x00,0x86
3.672839820000000,109,0x00,0x85
3.672851840000000,109,0x00,0x89
3.672863880000000,109,0x00,0x8B
3.672875920000000,109,0x00,0x87
3.672887940000000,109,0x00,0x80
3.672899980000000,109,0x00,0x79
3.672912020000000,109,0x00,0x71
3.672924040000000,109,0x00,0x6B
3.672936080000000,109,0x00,0x62
3.672948120000000,109,0x00,0x60
3.672960140000000,109,0x00,0x60
3.672972180000000,109,0x00,0x5E
3.672984220000000,109,0x00,0x5A
3.672996240000000,109,0x00,0x59
3.673008280000000,109,0x00,0x58
3.673020320000000,109,0x00,0x57
3.673032340000000,109,0x00,0x55
3.673044380000000,109,0x00,0x55
3.673056420000000,109,0x00,0x59
3.673068440000000,109,0x00,0x5B
3.673080480000000,109,0x00,0x60
3.673092520000000,109,0x00,0x69
3.673104540000000,109,0x00,0x73
3.673116580000000,109,0x00,0x79
3.673128620000000,109,0x00,0x7C
3.673140660000000,109,0x00,0x7F
3.673157580000000,109,0x00,0x84
3.673169600000000,109,0x00,0x82
3.673181640000000,109,0x00,0x7B
3.673193680000000,109,0x00,0x76
3.673205720000000,109,0x00,0x73
3.673217740000000,109,0x00,0x72
3.673229780000000,109,0x00,0x6F
3.673241820000000,109,0x00,0x6D
3.673253840000000,109,0x00,0x6B
3.673265880000000,109,0x00,0x67
3.673277920000000,109,0x00,0x64
3.673289940000000,109,0x00,0x61
3.673301980000000,109,0x00,0x60
3.673314020000000,109,0x00,0x5C
3.673326040000000,109,0x00,0x56
3.673338080000000,109,0x00,0x55
3.673350120000000,109,0x00,0x54
3.673362160000000,109,0x00,0x54
3.673374180000000,109,0x00,0x58
3.673386220000000,109,0x00,0x5E
3.673398240000000,109,0x00,0x65
3.673410280000000,109,0x00,0x6E
3.673422320000000,109,0x00,0x70
3.673434340000000,109,0x00,0x70
3.673446380000000,109,0x00,0x70
3.673458420000000,109,0x00,0x71
3.673470440000000,109,0x00,0x76
3.673482480000000,109,0x00,0x7B
3.673494520000000,109,0x00,0x7F
3.673506540000000,109,0x00,0x7E
3.673518580000000,109,0x00,0x78
3.673530600000000,109,0x00,0x77
3.673542640000000,109,0x00,0x7A
3.673554680000000,109,0x00,0x79
3.673566700000000,109,0x00,0x75
3.673578740000000,109,0x00,0x75
3.673590780000000,109,0x00,0x74
3.673602800000000,109,0x00,0x70
3.673614840000000,109,0x00,0x69
3.673626880000000,109,0x00,0x67
3.673638900000000,109,0x00,0x6C
3.673650940000000,109,0x00,0x6F
3.673662980000000,109,0x00,0x74
3.673675000000000,109,0x00,0x75
3.673687040000000,109,0x00,0x70
3.673699080000000,109,0x00,0x65
3.673711100000000,109,0x00,0x58
3.673723140000000,109,0x00,0x50
3.673735180000000,109,0x00,0x4E
3.673747200000000,109,0x00,0x50
3.673759240000000,109,0x00,0x54
3.673771280000000,109,0x00,0x5B
3.673783300000000,109,0x00,0x5F
3.673795340000000,109,0x00,0x61
3.673807380000000,109,0x00,0x5F
3.673819400000000,109,0x00,0x5F
3.673831440000000,109,0x00,0x60
3.673843480000000,109,0x00,0x60
3.673855500000000,109,0x00,0x60
3.673867540000000,109,0x00,0x65
3.673879580000000,109,0x00,0x69
3.673891600000000,109,0x00,0x6E
3.673903640000000,109,0x00,0x70
3.673915680000000,109,0x00,0x76
3.673927700000000,109,0x00,0x7C
3.673939740000000,109,0x00,0x7F
3.673951760000000,109,0x00,0x7A
3.673963800000000,109,0x00,0x75
3.673975840000000,109,0x00,0x75
3.673987860000000,109,0x00,0x74
3.673999900000000,109,0x00,0x6C
3.674011940000000,109,0x00,0x60
3.674023960000000,109,0x00,0x59
3.674036000000000,109,0x00,0x56
3.674048040000000,109,0x00,0x5B
3.674060060000000,109,0x00,0x62
3.674072100000000,109,0x00,0x71
3.674084140000000,109,0x00,0x81
3.674096160000000,109,0x00,0x8F
3.674108200000000,109,0x00,0x99
3.674120240000000,109,0x00,0xA6
3.674132260000000,109,0x00,0xAF
3.674144300000000,109,0x00,0xB9
3.674156340000000,109,0x00,0xC3
3.674171700000000,109,0x00,0xCE
3.674183740000000,109,0x00,0xD6
3.674195760000000,109,0x00,0xDB
3.674207800000000,109,0x00,0xD7
3.674219820000000,109,0x00,0xD0
3.674231860000000,109,0x00,0xCA
3.674243900000000,109,0x00,0xC1
3.674255920000000,109,0x00,0xB9
3.674267960000000,109,0x00,0xAC
3.674280000000000,109,0x00,0x9F
3.674292020000000,109,0x00,0x8E
3.674304060000000,109,0x00,0x7E
3.674316080000000,109,0x00,0x74
3.674328120000000,109,0x00,0x6B
3.674340160000000,109,0x00,0x69
3.674352180000000,109,0x00,0x6B
3.674364220000000,109,0x00,0x72
3.674376260000000,109,0x00,0x79
3.674388280000000,109,0x00,0x7E
3.674400320000000,109,0x00,0x84
3.674412360000000,109,0x00,0x8D
3.674424380000000,109,0x00,0x94
3.674436420000000,109,0x00,0x95
3.674448440000000,109,0x00,0x96
3.674460480000000,109,0x00,0x94
3.674472520000000,109,0x00,0x92
3.674484540000000,109,0x00,0x8F
3.674496580000000,109,0x00,0x8E
3.674508600000000,109,0x00,0x8E
3.674520640000000,109,0x00,0x8F
3.674532660000000,109,0x00,0x8C
3.674544680000000,109,0x00,0x88
3.674556720000000,109,0x00,0x85
3.674568760000000,109,0x00,0x83
3.674580780000000,109,0x00,0x81
3.674592820000000,109,0x00,0x84
3.674604840000000,109,0x00,0x89
3.674616880000000,109,0x00,0x89
3.674628900000000,109,0x00,0x89
3.674640940000000,109,0x00,0x89
3.674652980000000,109,0x00,0x86
3.674665020000000,109,0x00,0x84
3.674677040000000,109,0x00,0x7F
3.674689060000000,109,0x00,0x7B
3.674701100000000,109,0x00,0x78
3.674713140000000,109,0x00,0x72
3.674725180000000,109,0x00,0x6E
3.674737200000000,109,0x00,0x6C
3.674749220000000,109,0x00,0x6B
3.674761260000000,109,0x00,0x65
3.674773300000000,109,0x00,0x62
3.674785320000000,109,0x00,0x60
3.674797360000000,109,0x00,0x63
3.674809380000000,109,0x00,0x65
3.674821420000000,109,0x00,0x66
3.674833460000000,109,0x00,0x63
3.674845480000000,109,0x00,0x60
3.674857520000000,109,0x00,0x5D
3.674869540000000,109,0x00,0x58
3.674881580000000,109,0x00,0x57
3.674893620000000,109,0x00,0x59
3.674905640000000,109,0x00,0x54
3.674917680000000,109,0x00,0x52
3.674929720000000,109,0x00,0x51
3.674941740000000,109,0x00,0x53
3.674953780000000,109,0x00,0x57
3.674965820000000,109,0x00,0x58
3.674977840000000,109,0x00,0x61
3.674989880000000,109,0x00,0x6A
3.675001920000000,109,0x00,0x6D
3.675013960000000,109,0x00,0x6F
3.675026000000000,109,0x00,0x6F
3.675038020000000,109,0x00,0x71
3.675050060000000,109,0x00,0x77
3.675062100000000,109,0x00,0x77
3.675074120000000,109,0x00,0x7C
3.675086160000000,109,0x00,0x83
3.675098200000000,109,0x00,0x89
3.675110240000000,109,0x00,0x8A
3.675122260000000,109,0x00,0x8A
3.675134300000000,109,0x00,0x88
3.675146320000000,109,0x00,0x8B
3.675158360000000,109,0x00,0x8F
3.675170400000000,109,0x00,0x96
3.675187780000000,109,0x00,0x99
3.675199820000000,109,0x00,0x99
3.675211840000000,109,0x00,0x96
3.675223880000000,109,0x00,0x92
3.675235920000000,109,0x00,0x88
3.675247940000000,109,0x00,0x80
3.675259980000000,109,0x00,0x75
3.675272020000000,109,0x00,0x71
3.675284060000000,109,0x00,0x6F
3.675296080000000,109,0x00,0x6C
3.675308120000000,109,0x00,0x66
3.675320140000000,109,0x00,0x62
3.675332180000000,109,0x00,0x5D
3.675344220000000,109,0x00,0x59
3.675356240000000,109,0x00,0x54
3.675368280000000,109,0x00,0x53
3.675380300000000,109,0x00,0x56
3.675392340000000,109,0x00,0x52
3.675404380000000,109,0x00,0x55
3.675416400000000,109,0x00,0x5B
3.675428440000000,109,0x00,0x5F
3.675440460000000,109,0x00,0x66
3.675452500000000,109,0x00,0x68
3.675464540000000,109,0x00,0x70
3.675476580000000,109,0x00,0x7C
3.675488600000000,109,0x00,0x83
3.675500640000000,109,0x00,0x84
3.675512680000000,109,0x00,0x82
3.675524700000000,109,0x00,0x82
3.675536740000000,109,0x00,0x81
3.675548780000000,109,0x00,0x7D
3.675560800000000,109,0x00,0x7A
3.675572840000000,109,0x00,0x78
3.675584880000000,109,0x00,0x73
3.675596920000000,109,0x00,0x6D
3.675608940000000,109,0x00,0x66
3.675620980000000,109,0x00,0x62
3.675633000000000,109,0x00,0x60
3.675645040000000,109,0x00,0x5B
3.675657080000000,109,0x00,0x5A
3.675669100000000,109,0x00,0x59
3.675681140000000,109,0x00,0x56
3.675693180000000,109,0x00,0x5A
3.675705200000000,109,0x00,0x5C
3.675717240000000,109,0x00,0x61
3.675729260000000,109,0x00,0x65
3.675741300000000,109,0x00,0x66
3.675753320000000,109,0x00,0x65
3.675765360000000,109,0x00,0x65
3.675777400000000,109,0x00,0x66
3.675789420000000,109,0x00,0x6A
3.675801460000000,109,0x00,0x73
3.675813480000000,109,0x00,0x77
3.675825520000000,109,0x00,0x77
3.675837540000000,109,0x00,0x77
3.675849580000000,109,0x00,0x79
3.675861620000000,109,0x00,0x7B
3.675873640000000,109,0x00,0x7A
3.675885680000000,109,0x00,0x77
3.675897700000000,109,0x00,0x78
3.675909740000000,109,0x00,0x78
3.675921780000000,109,0x00,0x73
3.675933800000000,109,0x00,0x6C
3.675945840000000,109,0x00,0x6C
3.675957880000000,109,0x00,0x72
3.675969900000000,109,0x00,0x78
3.675981940000000,109,0x00,0x7A
3.675993980000000,109,0x00,0x76
3.676006000000000,109,0x00,0x6D
3.676018040000000,109,0x00,0x62
3.676030060000000,109,0x00,0x56
3.676042100000000,109,0x00,0x4D
3.676054140000000,109,0x00,0x51
3.676066160000000,109,0x00,0x54
3.676078200000000,109,0x00,0x58
3.676090240000000,109,0x00,0x5C
3.676102260000000,109,0x00,0x60
3.676114300000000,109,0x00,0x61
3.676126320000000,109,0x00,0x5E
3.676138360000000,109,0x00,0x5C
3.676150400000000,109,0x00,0x5A
3.676162420000000,109,0x00,0x5B
3.676174460000000,109,0x00,0x5A
3.676191380000000,109,0x00,0x5B
3.676203420000000,109,0x00,0x5F
3.676215440000000,109,0x00,0x5F
3.676227480000000,109,0x00,0x5E
3.676239520000000,109,0x00,0x68
3.676251540000000,109,0x00,0x71
3.676263580000000,109,0x00,0x79
3.676275600000000,109,0x00,0x77
3.676287640000000,109,0x00,0x73
3.676299680000000,109,0x00,0x73
3.676311720000000,109,0x00,0x74
3.676323740000000,109,0x00,0x6F
3.676335760000000,109,0x00,0x63
3.676347800000000,109,0x00,0x5B
3.676359820000000,109,0x00,0x57
3.676371860000000,109,0x00,0x5A
3.676383880000000,109,0x00,0x65
3.676395920000000,109,0x00,0x71
3.676407940000000,109,0x00,0x7F
3.676419980000000,109,0x00,0x8B
3.676432000000000,109,0x00,0x93
3.676444040000000,109,0x00,0xA1
3.676456080000000,109,0x00,0xAC
3.676468100000000,109,0x00,0xB6
3.676480140000000,109,0x00,0xC1
3.676492180000000,109,0x00,0xCA
3.676504200000000,109,0x00,0xD2
3.676516240000000,109,0x00,0xDA
3.676528280000000,109,0x00,0xD5
3.676540300000000,109,0x00,0xCF
3.676552340000000,109,0x00,0xC9
3.676564380000000,109,0x00,0xC1
3.676576400000000,109,0x00,0xB9
3.676588440000000,109,0x00,0xAF
3.676600460000000,109,0x00,0xA3
3.676612500000000,109,0x00,0x97
3.676624520000000,109,0x00,0x8C
3.676636560000000,109,0x00,0x81
3.676648580000000,109,0x00,0x7B
3.676660620000000,109,0x00,0x78
3.676672660000000,109,0x00,0x7A
3.676684680000000,109,0x00,0x7F
3.676696720000000,109,0x00,0x87
3.676708760000000,109,0x00,0x89
3.676720780000000,109,0x00,0x8D
3.676732820000000,109,0x00,0x91
3.676744840000000,109,0x00,0x94
3.676756880000000,109,0x00,0x95
3.676768920000000,109,0x00,0x95
3.676780940000000,109,0x00,0x93
3.676792980000000,109,0x00,0x8F
3.676805000000000,109,0x00,0x8A
3.676817040000000,109,0x00,0x89
3.676829080000000,109,0x00,0x89
3.676841100000000,109,0x00,0x87
3.676853140000000,109,0x00,0x7F
3.676865160000000,109,0x00,0x79
3.676877200000000,109,0x00,0x72
3.676889240000000,109,0x00,0x6D
3.676901260000000,109,0x00,0x69
3.676913300000000,109,0x00,0x6D
3.676925320000000,109,0x00,0x73
3.676937360000000,109,0x00,0x72
3.676949400000000,109,0x00,0x72
3.676961420000000,109,0x00,0x73
3.676973460000000,109,0x00,0x72
3.676985480000000,109,0x00,0x71
3.676997520000000,109,0x00,0x6C
3.677009560000000,109,0x00,0x6A
3.677021580000000,109,0x00,0x6A
3.677033620000000,109,0x00,0x63
3.677045660000000,109,0x00,0x61
3.677057680000000,109,0x00,0x62
3.677069720000000,109,0x00,0x63
3.677081740000000,109,0x00,0x62
3.677093780000000,109,0x00,0x5B
3.677105820000000,109,0x00,0x5B
3.677117840000000,109,0x00,0x5D
3.677129880000000,109,0x00,0x5E
3.677141900000000,109,0x00,0x5E
3.677153940000000,109,0x00,0x5D
3.677165980000000,109,0x00,0x59
3.677178000000000,109,0x00,0x56
3.677190040000000,109,0x00,0x53
3.677207580000000,109,0x00,0x54
3.677219620000000,109,0x00,0x53
3.677231660000000,109,0x00,0x53
3.677243680000000,109,0x00,0x4F
3.677255720000000,109,0x00,0x4C
3.677267740000000,109,0x00,0x4E
3.677279780000000,109,0x00,0x4F
3.677291820000000,109,0x00,0x4F
3.677303840000000,109,0x00,0x55
3.677315880000000,109,0x00,0x5D
3.677327900000000,109,0x00,0x5F
3.677339940000000,109,0x00,0x5F
3.677351960000000,109,0x00,0x5F
3.677364000000000,109,0x00,0x61
3.677376040000000,109,0x00,0x65
3.677388060000000,109,0x00,0x62
3.677400100000000,109,0x00,0x65
3.677412120000000,109,0x00,0x6C
3.677424160000000,109,0x00,0x74
3.677436200000000,109,0x00,0x77
3.677448220000000,109,0x00,0x76
3.677460260000000,109,0x00,0x78
3.677472280000000,109,0x00,0x7F
3.677484320000000,109,0x00,0x89
3.677496340000000,109,0x00,0x93
3.677508380000000,109,0x00,0x9B
3.677520400000000,109,0x00,0x9E
3.677532440000000,109,0x00,0x9E
3.677544460000000,109,0x00,0x9C
3.677556500000000,109,0x00,0x98
3.677568520000000,109,0x00,0x90
3.677580560000000,109,0x00,0x88
3.677592580000000,109,0x00,0x83
3.677604620000000,109,0x00,0x7F
3.677616660000000,109,0x00,0x7C
3.677628700000000,109,0x00,0x78
3.677640720000000,109,0x00,0x73
3.677652760000000,109,0x00,0x6A
3.677664780000000,109,0x00,0x63
3.677676820000000,109,0x00,0x5C
3.677688860000000,109,0x00,0x59
3.677700900000000,109,0x00,0x58
3.677712920000000,109,0x00,0x54
3.677724960000000,109,0x00,0x53
3.677736980000000,109,0x00,0x55
3.677749020000000,109,0x00,0x55
3.677761060000000,109,0x00,0x57
3.677773100000000,109,0x00,0x5A
3.677785120000000,109,0x00,0x63
3.677797160000000,109,0x00,0x6D
3.677809200000000,109,0x00,0x77
3.677821220000000,109,0x00,0x7D
3.677833260000000,109,0x00,0x80
3.677845280000000,109,0x00,0x81
3.677857320000000,109,0x00,0x85
3.677869360000000,109,0x00,0x83
3.677881380000000,109,0x00,0x82
3.677893420000000,109,0x00,0x85
3.677905460000000,109,0x00,0x81
3.677917480000000,109,0x00,0x78
3.677929520000000,109,0x00,0x70
